CODMUNRES,ANO,ABORTOS_SUS_MENOR_30,ABORTOS_SUS_30_A_39,ABORTOS_SUS_40_OU_MAIS
510267,2014,0,0,0
510267,2015,0,0,0
510267,2016,0,0,0
510267,2017,0,1,0
510267,2018,0,0,0
510267,2019,0,0,0
510267,2020,0,0,0
510300,2012,0,0,0
510300,2013,0,0,0
510300,2014,0,0,0
510300,2015,0,0,0
510300,2016,0,0,0
510300,2017,0,0,0
510300,2018,0,0,0
510300,2019,0,0,0
510300,2020,1,0,0
510325,2012,0,0,0
510325,2013,0,0,0
510325,2014,0,0,0
510325,2015,0,0,0
510325,2016,0,0,0
510325,2017,0,0,0
510325,2018,0,0,0
510325,2019,0,0,0
510325,2020,4,0,0
510340,2012,0,0,0
510340,2013,0,0,0
510340,2014,0,0,0
510340,2015,0,0,0
510340,2016,0,0,0
510340,2017,0,0,0
510340,2018,0,1,0
510340,2019,0,0,0
510340,2020,1,0,0
510525,2012,0,0,0
510525,2013,0,0,0
510525,2014,0,0,0
510525,2015,0,0,0
510525,2016,0,0,0
510525,2017,0,0,0
510525,2018,0,0,0
510525,2019,0,0,0
510525,2020,1,0,0
510622,2012,0,0,0
510622,2013,0,0,0
510622,2014,0,0,0
510622,2015,0,0,0
510622,2016,0,0,0
510622,2017,0,0,0
510622,2018,0,0,0
510622,2019,0,0,0
510622,2020,1,0,0
510624,2012,0,0,0
510624,2013,0,0,0
510624,2014,0,0,0
510624,2015,0,0,0
510624,2016,0,0,0
510624,2017,0,0,0
510624,2018,0,0,0
510624,2019,0,1,0
510624,2020,0,0,0
510626,2012,0,0,0
510626,2013,0,0,0
510626,2014,0,0,0
510626,2015,0,0,0
510626,2016,0,0,0
510626,2017,0,0,0
510626,2018,0,0,0
510626,2019,0,0,0
510626,2020,1,0,0
510675,2012,0,0,0
510675,2013,0,0,0
510675,2014,0,0,0
510675,2015,0,0,0
510675,2016,0,0,0
510675,2017,0,0,0
510675,2018,0,0,0
510675,2019,0,1,0
510675,2020,0,0,0
510760,2012,0,0,0
510760,2013,0,0,0
510760,2014,0,0,0
510760,2015,0,0,0
510760,2016,0,0,0
510760,2017,0,0,0
510760,2018,0,0,0
510760,2019,0,1,0
510760,2020,0,0,0
510785,2012,0,0,0
510785,2013,0,0,0
510785,2014,0,0,0
510785,2015,0,0,0
510785,2016,0,0,0
510785,2017,0,0,0
510785,2018,0,0,0
510785,2019,0,0,0
510785,2020,0,1,0
510787,2012,0,0,0
510787,2013,0,0,0
510787,2014,0,0,0
510787,2015,0,0,0
510787,2016,0,0,0
510787,2017,0,0,0
510787,2018,0,0,0
510787,2019,0,0,0
510787,2020,2,0,0
510792,2012,0,0,0
510792,2013,0,0,0
510792,2014,0,0,0
510792,2015,0,0,0
510792,2016,0,0,0
510792,2017,0,0,0
510792,2018,0,0,0
510792,2019,0,0,0
510792,2020,0,1,0
510795,2012,0,0,0
510795,2013,0,0,0
510795,2014,0,0,0
510795,2015,0,0,0
510795,2016,0,0,0
510795,2017,0,0,0
510795,2018,0,0,0
510795,2019,0,0,0
510795,2020,1,1,0
510830,2012,0,0,0
510830,2013,0,0,0
510830,2014,0,0,0
510830,2015,0,0,0
510830,2016,0,0,0
510830,2017,0,0,0
510830,2018,0,0,0
510830,2019,0,0,0
510830,2020,1,0,0
510840,2012,0,0,0
510840,2013,0,0,0
510840,2014,0,0,0
510840,2015,0,0,0
510840,2016,0,0,0
510840,2017,1,0,0
510840,2018,0,0,0
510840,2019,0,0,0
510840,2020,0,0,0
520110,2012,0,0,0
520110,2013,0,0,0
520110,2014,0,0,0
520110,2015,0,0,0
520110,2016,0,0,0
520110,2017,0,0,0
520110,2018,1,0,0
520110,2019,0,0,0
520110,2020,0,1,0
520140,2012,0,0,0
520140,2013,0,0,0
520140,2014,0,0,0
520140,2015,0,0,0
520140,2016,0,0,0
520140,2017,0,0,0
520140,2018,0,0,0
520140,2019,0,0,0
520140,2020,2,0,0
520450,2012,0,0,0
520450,2013,0,0,0
520450,2014,0,0,0
520450,2015,0,0,0
520450,2016,0,0,0
520450,2017,0,0,0
520450,2018,0,0,0
520450,2019,0,0,0
520450,2020,0,2,0
520870,2012,0,0,0
520870,2013,0,0,0
520870,2014,0,0,0
520870,2015,0,0,0
520870,2016,0,0,0
520870,2017,0,0,0
520870,2018,0,0,0
520870,2019,0,0,0
520870,2020,2,0,0
530010,2012,0,0,0
530010,2013,0,0,0
530010,2014,0,0,0
530010,2015,0,0,0
530010,2016,0,0,0
530010,2017,0,0,0
530010,2018,0,0,0
530010,2019,1,0,0
530010,2020,0,0,0
110005,2012,0,0,0
110005,2013,0,0,0
110005,2014,0,0,0
110005,2015,0,0,0
110005,2016,0,0,0
110005,2017,0,0,0
110005,2018,0,0,0
110005,2019,0,0,0
110005,2020,1,1,0
110011,2012,0,0,0
110011,2013,0,0,0
110011,2014,0,0,0
110011,2015,0,0,0
110011,2016,0,0,0
110011,2017,0,0,0
110011,2018,0,0,0
110011,2019,1,0,0
110011,2020,0,0,0
110012,2012,0,0,0
110012,2013,0,0,0
110012,2014,0,0,0
110012,2015,0,0,0
110012,2016,0,0,0
110012,2017,0,0,0
110012,2018,0,1,0
110012,2019,0,0,0
110012,2020,0,1,0
110013,2012,0,0,0
110013,2013,0,0,0
110013,2014,0,0,0
110013,2015,0,0,0
110013,2016,0,0,0
110013,2017,0,0,0
110013,2018,0,0,0
110013,2019,1,0,0
110013,2020,0,0,0
110020,2012,0,0,0
110020,2013,1,0,0
110020,2014,2,0,0
110020,2015,0,0,0
110020,2016,1,1,0
110020,2017,2,1,0
110020,2018,3,1,0
110020,2019,6,2,0
110020,2020,8,5,1
110028,2012,0,0,0
110028,2013,0,0,0
110028,2014,1,0,0
110028,2015,0,0,0
110028,2016,1,0,0
110028,2017,0,0,0
110028,2018,0,0,0
110028,2019,0,0,0
110028,2020,0,0,0
110030,2012,0,0,0
110030,2013,0,0,0
110030,2014,0,1,0
110030,2015,0,0,0
110030,2016,0,0,0
110030,2017,0,0,0
110030,2018,0,0,0
110030,2019,0,0,0
110030,2020,0,0,0
110080,2012,0,0,0
110080,2013,0,0,0
110080,2014,0,0,0
110080,2015,0,0,0
110080,2016,0,0,0
110080,2017,0,0,0
110080,2018,1,0,0
110080,2019,1,0,0
110080,2020,0,0,0
110094,2012,0,0,0
110094,2013,0,0,0
110094,2014,0,0,0
110094,2015,0,0,0
110094,2016,0,0,0
110094,2017,0,0,0
110094,2018,0,0,0
110094,2019,0,0,0
110094,2020,1,0,0
110110,2012,0,0,0
110110,2013,0,0,0
110110,2014,0,0,0
110110,2015,0,0,0
110110,2016,0,0,0
110110,2017,0,0,0
110110,2018,0,0,0
110110,2019,1,0,0
110110,2020,0,0,0
120001,2012,0,0,0
120001,2013,0,0,0
120001,2014,0,0,0
120001,2015,0,0,0
120001,2016,0,0,0
120001,2017,0,0,0
120001,2018,0,0,0
120001,2019,0,0,0
120001,2020,1,0,0
120020,2012,1,0,0
120020,2013,2,0,0
120020,2014,0,0,0
120020,2015,0,0,0
120020,2016,0,0,0
120020,2017,0,0,0
120020,2018,0,1,0
120020,2019,2,0,0
120020,2020,0,2,0
120030,2012,0,0,0
120030,2013,0,0,0
120030,2014,1,0,0
120030,2015,0,0,0
120030,2016,0,0,0
120030,2017,0,0,0
120030,2018,0,0,0
120030,2019,0,0,0
120030,2020,0,0,0
120033,2012,0,0,0
120033,2013,1,0,0
120033,2014,0,0,0
120033,2015,0,0,0
120033,2016,0,0,0
120033,2017,0,0,0
120033,2018,0,0,0
120033,2019,0,1,0
120033,2020,0,0,0
120035,2012,0,0,0
120035,2013,0,0,0
120035,2014,0,0,0
120035,2015,0,0,0
120035,2016,0,0,0
120035,2017,1,0,0
120035,2018,0,0,0
120035,2019,0,0,0
120035,2020,1,0,0
120040,2012,0,0,0
120040,2013,1,0,0
120040,2014,0,0,0
120040,2015,2,0,0
120040,2016,0,2,0
120040,2017,3,0,0
120040,2018,3,2,0
120040,2019,2,4,1
120040,2020,1,2,0
120042,2012,1,0,0
120042,2013,0,0,0
120042,2014,1,0,0
120042,2015,0,0,0
120042,2016,0,0,0
120042,2017,1,0,0
120042,2018,0,0,0
120042,2019,0,0,0
120042,2020,0,0,0
120050,2012,0,0,0
120050,2013,0,0,0
120050,2014,0,0,0
120050,2015,0,0,0
120050,2016,1,0,0
120050,2017,1,0,0
120050,2018,0,0,0
120050,2019,0,0,0
120050,2020,0,0,0
120060,2012,0,0,0
120060,2013,0,0,0
120060,2014,0,0,0
120060,2015,0,0,0
120060,2016,1,0,0
120060,2017,0,0,0
120060,2018,0,0,0
120060,2019,0,0,0
120060,2020,0,0,0
120070,2012,0,0,0
120070,2013,0,0,0
120070,2014,0,0,0
120070,2015,0,0,0
120070,2016,0,0,0
120070,2017,0,0,0
120070,2018,0,0,0
120070,2019,3,0,0
120070,2020,0,0,0
120080,2012,0,0,0
120080,2013,0,0,0
120080,2014,0,0,0
120080,2015,0,0,0
120080,2016,0,0,0
120080,2017,0,0,0
120080,2018,0,0,0
120080,2019,0,0,0
120080,2020,1,0,0
130002,2012,141,26,3
130002,2013,247,35,6
130002,2014,230,31,3
130002,2015,300,41,8
130002,2016,345,45,5
130002,2017,356,57,5
130002,2018,340,59,4
130002,2019,345,73,4
130002,2020,241,54,3
130006,2012,3,0,0
130006,2013,9,3,0
130006,2014,4,1,0
130006,2015,5,1,0
130006,2016,36,7,2
130006,2017,55,7,0
130006,2018,125,22,1
130006,2019,145,26,5
130006,2020,109,31,5
130008,2012,100,24,4
130008,2013,93,11,2
130008,2014,62,7,2
130008,2015,114,21,3
130008,2016,108,23,2
130008,2017,115,23,3
130008,2018,91,17,5
130008,2019,137,34,4
130008,2020,42,14,0
130010,2012,32,1,0
130010,2013,24,3,1
130010,2014,31,1,1
130010,2015,25,3,0
130010,2016,10,2,1
130010,2017,89,22,3
130010,2018,212,34,2
130010,2019,227,30,5
130010,2020,193,40,3
130014,2012,171,18,1
130014,2013,185,33,2
130014,2014,175,32,1
130014,2015,215,31,3
130014,2016,181,32,2
130014,2017,214,41,2
130014,2018,209,46,6
130014,2019,199,49,2
130014,2020,222,60,7
130020,2012,92,12,4
130020,2013,13,1,2
130020,2014,7,6,0
130020,2015,115,41,6
130020,2016,145,32,4
130020,2017,209,38,8
130020,2018,157,41,6
130020,2019,209,65,9
130020,2020,168,39,9
130030,2012,432,75,14
130030,2013,312,51,6
130030,2014,347,69,3
130030,2015,439,93,17
130030,2016,504,93,12
130030,2017,327,69,10
130030,2018,595,89,10
130030,2019,534,102,13
130030,2020,531,109,11
130040,2012,187,12,1
130040,2013,242,16,3
130040,2014,147,19,2
130040,2015,217,32,0
130040,2016,256,46,1
130040,2017,308,48,2
130040,2018,285,46,3
130040,2019,222,33,1
130040,2020,67,12,0
130050,2012,356,77,9
130050,2013,417,118,9
130050,2014,452,110,16
130050,2015,509,117,11
130050,2016,472,114,8
130050,2017,453,126,23
130050,2018,623,172,20
130050,2019,532,142,20
130050,2020,516,132,16
130060,2012,660,171,27
130060,2013,562,137,15
130060,2014,505,106,22
130060,2015,407,106,16
130060,2016,404,108,17
130060,2017,392,95,11
130060,2018,467,117,11
130060,2019,572,190,14
130060,2020,509,156,34
130063,2012,262,55,5
130063,2013,268,49,6
130063,2014,327,67,10
130063,2015,317,61,9
130063,2016,255,48,5
130063,2017,273,56,5
130063,2018,186,42,7
130063,2019,276,67,6
130063,2020,322,94,5
130068,2012,177,32,5
130068,2013,127,24,3
130068,2014,13,7,1
130068,2015,41,10,0
130068,2016,50,13,1
130068,2017,11,1,0
130068,2018,217,40,3
130068,2019,281,58,1
130068,2020,274,63,6
130070,2012,500,103,11
130070,2013,413,96,3
130070,2014,465,91,9
130070,2015,491,94,14
130070,2016,452,92,15
130070,2017,562,112,17
130070,2018,532,127,15
130070,2019,528,122,12
130070,2020,569,120,8
130080,2012,499,71,7
130080,2013,539,73,6
130080,2014,553,101,9
130080,2015,596,73,13
130080,2016,483,90,4
130080,2017,494,72,9
130080,2018,713,143,17
130080,2019,741,124,9
130080,2020,692,155,13
130083,2012,76,8,1
130083,2013,121,23,1
130083,2014,68,10,1
130083,2015,165,28,4
130083,2016,149,29,1
130083,2017,113,18,1
130083,2018,124,24,4
130083,2019,138,31,8
130083,2020,278,49,9
130090,2012,50,10,1
130090,2013,31,4,0
130090,2014,95,16,1
130090,2015,141,18,2
130090,2016,125,25,2
130090,2017,145,23,1
130090,2018,178,32,2
130090,2019,161,35,2
130090,2020,157,27,1
130100,2012,254,33,5
130100,2013,370,67,10
130100,2014,289,41,2
130100,2015,379,53,10
130100,2016,323,82,10
130100,2017,336,63,5
130100,2018,437,104,8
130100,2019,543,120,15
130100,2020,392,108,16
130110,2012,111,30,3
130110,2013,141,25,5
130110,2014,127,32,7
130110,2015,181,32,4
130110,2016,165,46,7
130110,2017,23,8,2
130110,2018,58,34,4
130110,2019,267,107,13
130110,2020,277,89,15
130115,2012,26,3,3
130115,2013,49,2,1
130115,2014,45,8,1
130115,2015,65,16,2
130115,2016,57,12,4
130115,2017,14,3,0
130115,2018,18,2,0
130115,2019,20,0,1
130115,2020,33,14,0
130120,2012,1128,238,20
130120,2013,1520,335,41
130120,2014,1435,332,38
130120,2015,1517,337,41
130120,2016,1259,283,30
130120,2017,1316,356,31
130120,2018,1511,361,45
130120,2019,1422,352,44
130120,2020,1317,361,58
130130,2012,367,67,4
130130,2013,214,38,7
130130,2014,120,16,3
130130,2015,319,52,4
130130,2016,333,66,4
130130,2017,394,64,5
130130,2018,369,84,4
130130,2019,385,69,8
130130,2020,374,64,8
130140,2012,76,14,2
130140,2013,643,113,18
130140,2014,603,134,13
130140,2015,318,62,10
130140,2016,191,41,1
130140,2017,478,78,6
130140,2018,397,70,7
130140,2019,613,122,13
130140,2020,261,65,9
130150,2012,150,37,5
130150,2013,31,10,0
130150,2014,83,20,2
130150,2015,39,4,1
130150,2016,201,36,4
130150,2017,331,70,9
130150,2018,154,34,7
130150,2019,311,70,11
130150,2020,264,44,5
130160,2012,1,0,0
130160,2013,115,17,3
130160,2014,23,3,0
130160,2015,249,44,5
130160,2016,500,79,4
130160,2017,527,103,9
130160,2018,89,17,1
130160,2019,500,90,5
130160,2020,517,114,8
130165,2012,46,11,2
130165,2013,30,12,2
130165,2014,29,7,2
130165,2015,21,11,2
130165,2016,14,7,0
130165,2017,12,12,0
130165,2018,6,2,0
130165,2019,19,0,0
130165,2020,16,3,1
130170,2012,729,144,9
130170,2013,806,155,18
130170,2014,742,189,13
130170,2015,823,164,10
130170,2016,852,190,20
130170,2017,879,211,18
130170,2018,845,192,17
130170,2019,817,227,20
130170,2020,851,224,22
130180,2012,263,60,8
130180,2013,279,51,13
130180,2014,244,53,11
130180,2015,282,59,11
130180,2016,278,45,9
130180,2017,261,68,8
130180,2018,200,34,2
130180,2019,249,52,7
130180,2020,143,34,5
130185,2012,426,87,10
130185,2013,310,59,4
130185,2014,300,49,2
130185,2015,250,68,3
130185,2016,269,67,2
130185,2017,185,58,2
130185,2018,77,17,3
130185,2019,106,26,2
130185,2020,269,72,7
130190,2012,1769,414,53
130190,2013,2016,443,40
130190,2014,1916,469,65
130190,2015,1964,504,48
130190,2016,1898,454,41
130190,2017,1864,465,48
130190,2018,1937,583,70
130190,2019,1748,510,63
130190,2020,1576,504,54
130195,2012,4,0,0
130195,2013,19,5,0
130195,2014,76,11,1
130195,2015,137,34,2
130195,2016,40,2,0
130195,2017,1,0,0
130195,2018,0,0,0
130195,2019,0,1,0
130195,2020,2,0,0
130200,2012,178,28,2
130200,2013,87,17,3
130200,2014,33,10,1
130200,2015,1,3,1
130200,2016,35,15,1
130200,2017,72,7,1
130200,2018,56,9,1
130200,2019,67,22,1
130200,2020,128,33,4
130210,2012,26,4,0
130210,2013,22,4,1
130210,2014,10,3,0
130210,2015,78,16,1
130210,2016,87,11,3
130210,2017,65,14,2
130210,2018,74,18,1
130210,2019,84,19,0
130210,2020,103,39,3
130220,2012,68,6,1
130220,2013,135,23,4
130220,2014,127,17,2
130220,2015,152,14,2
130220,2016,121,15,2
130220,2017,183,25,3
130220,2018,123,15,3
130220,2019,4,0,0
130220,2020,123,21,1
130230,2012,275,54,7
130230,2013,333,87,11
130230,2014,399,87,10
130230,2015,438,79,12
130230,2016,350,66,9
130230,2017,416,69,10
130230,2018,266,72,3
130230,2019,299,58,13
130230,2020,235,63,15
130240,2012,239,36,5
130240,2013,343,78,5
130240,2014,134,35,2
130240,2015,229,35,4
130240,2016,1,0,0
130240,2017,25,3,1
130240,2018,166,34,2
130240,2019,452,91,9
130240,2020,642,136,18
130250,2012,1650,232,21
130250,2013,1904,333,29
130250,2014,1997,352,36
130250,2015,1956,403,34
130250,2016,1351,288,30
130250,2017,1790,437,38
130250,2018,1812,438,40
130250,2019,1729,405,34
130250,2020,1697,468,34
130255,2012,62,13,3
130255,2013,79,20,1
130255,2014,108,17,2
130255,2015,126,29,4
130255,2016,71,25,2
130255,2017,79,12,2
130255,2018,118,21,1
130255,2019,130,36,2
130255,2020,148,44,3
130260,2012,27920,7448,862
130260,2013,27442,7623,872
130260,2014,27284,7596,828
130260,2015,28303,8248,992
130260,2016,27663,8897,989
130260,2017,28268,9668,1062
130260,2018,28259,9825,1246
130260,2019,27890,9705,1239
130260,2020,24344,8393,1141
130270,2012,379,61,6
130270,2013,372,84,8
130270,2014,413,82,13
130270,2015,514,130,12
130270,2016,608,153,21
130270,2017,409,75,11
130270,2018,513,111,19
130270,2019,759,178,24
130270,2020,606,137,18
130280,2012,180,28,7
130280,2013,171,33,4
130280,2014,139,29,3
130280,2015,45,10,1
130280,2016,137,16,2
130280,2017,86,24,3
130280,2018,152,45,6
130280,2019,79,14,5
130280,2020,30,9,4
130290,2012,943,188,16
130290,2013,941,209,26
130290,2014,1028,238,31
130290,2015,1019,211,30
130290,2016,960,216,31
130290,2017,1141,284,31
130290,2018,1110,249,42
130290,2019,1165,292,30
130290,2020,953,235,38
130300,2012,130,22,3
130300,2013,165,35,2
130300,2014,149,39,0
130300,2015,220,34,2
130300,2016,246,48,7
130300,2017,224,39,6
130300,2018,216,57,8
130300,2019,245,57,8
130300,2020,232,51,5
130310,2012,116,30,2
130310,2013,241,44,7
130310,2014,327,73,8
130310,2015,72,11,3
130310,2016,15,3,0
130310,2017,94,14,2
130310,2018,360,97,8
130310,2019,369,73,4
130310,2020,432,90,13
130320,2012,176,21,2
130320,2013,81,16,1
130320,2014,91,11,0
130320,2015,91,5,0
130320,2016,46,14,1
130320,2017,137,36,1
130320,2018,209,45,4
130320,2019,216,35,5
130320,2020,209,64,10
130330,2012,160,10,3
130330,2013,151,30,2
130330,2014,106,15,2
130330,2015,302,46,5
130330,2016,35,6,1
130330,2017,21,2,0
130330,2018,11,4,0
130330,2019,67,14,2
130330,2020,69,13,0
130340,2012,1687,400,65
130340,2013,1922,450,72
130340,2014,1957,517,64
130340,2015,1995,473,61
130340,2016,1934,502,53
130340,2017,2061,544,59
130340,2018,1976,564,77
130340,2019,1946,549,64
130340,2020,1556,412,60
130350,2012,171,43,7
130350,2013,196,44,8
130350,2014,204,49,8
130350,2015,266,49,5
130350,2016,123,20,3
130350,2017,0,0,0
130350,2018,159,23,5
130350,2019,191,28,6
130350,2020,132,28,8
130353,2012,397,84,7
130353,2013,434,110,5
130353,2014,428,119,7
130353,2015,175,33,8
130353,2016,266,92,4
130353,2017,232,64,7
130353,2018,311,75,2
130353,2019,257,76,4
130353,2020,251,67,3
130356,2012,48,19,1
130356,2013,64,26,2
130356,2014,157,41,2
130356,2015,135,37,8
130356,2016,138,35,4
130356,2017,93,33,4
130356,2018,118,47,5
130356,2019,97,30,6
130356,2020,123,38,4
130360,2012,63,16,1
130360,2013,2,1,0
130360,2014,2,2,0
130360,2015,37,7,1
130360,2016,6,3,0
130360,2017,75,17,4
130360,2018,174,30,9
130360,2019,136,36,4
130360,2020,103,26,3
130370,2012,292,53,4
130370,2013,250,56,2
130370,2014,82,13,3
130370,2015,270,71,6
130370,2016,480,122,11
130370,2017,584,129,13
130370,2018,449,95,13
130370,2019,580,111,16
130370,2020,356,97,6
130380,2012,89,23,5
130380,2013,249,69,5
130380,2014,60,14,1
130380,2015,58,16,0
130380,2016,203,72,11
130380,2017,511,161,27
130380,2018,153,41,6
130380,2019,243,89,10
130380,2020,320,92,6
130390,2012,268,90,7
130390,2013,213,40,10
130390,2014,174,36,9
130390,2015,433,111,13
130390,2016,360,101,7
130390,2017,321,84,11
130390,2018,407,122,13
130390,2019,517,125,17
130390,2020,368,97,11
130395,2012,102,14,1
130395,2013,65,7,0
130395,2014,48,11,2
130395,2015,59,5,0
130395,2016,8,2,0
130395,2017,121,21,2
130395,2018,136,22,1
130395,2019,155,20,0
130395,2020,168,24,4
130400,2012,9,4,1
130400,2013,35,7,1
130400,2014,104,26,1
130400,2015,143,36,5
130400,2016,123,35,4
130400,2017,140,27,2
130400,2018,29,8,0
130400,2019,123,33,2
130400,2020,115,23,10
130406,2012,336,92,16
130406,2013,414,111,10
130406,2014,673,212,33
130406,2015,1057,342,45
130406,2016,581,189,21
130406,2017,228,72,10
130406,2018,408,140,15
130406,2019,959,313,34
130406,2020,892,320,41
130410,2012,251,33,0
130410,2013,194,45,6
130410,2014,14,6,0
130410,2015,155,23,0
130410,2016,17,4,0
130410,2017,36,5,0
130410,2018,13,0,0
130410,2019,10,2,0
130410,2020,166,32,1
130420,2012,1489,319,44
130420,2013,1767,370,39
130420,2014,1615,378,41
130420,2015,1777,361,40
130420,2016,1611,353,37
130420,2017,1748,425,48
130420,2018,1860,390,53
130420,2019,1869,404,62
130420,2020,1473,329,49
130423,2012,16,1,0
130423,2013,20,3,1
130423,2014,2,1,0
130423,2015,10,2,0
130423,2016,39,15,2
130423,2017,15,4,2
130423,2018,8,1,0
130423,2019,140,47,7
130423,2020,279,67,15
130426,2012,6,4,0
130426,2013,11,2,1
130426,2014,2,2,0
130426,2015,23,2,1
130426,2016,95,11,3
130426,2017,243,34,4
130426,2018,258,37,5
130426,2019,352,46,7
130426,2020,324,60,3
130430,2012,189,32,6
130430,2013,103,19,1
130430,2014,30,5,1
130430,2015,162,26,1
130430,2016,54,8,2
130430,2017,96,21,5
130430,2018,207,40,6
130430,2019,311,49,6
130430,2020,205,50,6
130440,2012,111,19,2
130440,2013,31,3,1
130440,2014,26,6,1
130440,2015,13,3,0
130440,2016,29,4,0
130440,2017,47,6,2
130440,2018,72,14,0
130440,2019,79,18,1
130440,2020,65,10,0
140002,2012,0,0,0
140002,2013,0,0,0
140002,2014,0,0,0
140002,2015,0,0,0
140002,2016,0,0,0
140002,2017,0,0,0
140002,2018,0,0,0
140002,2019,0,0,0
140002,2020,0,1,0
140005,2012,0,0,0
140005,2013,0,0,0
140005,2014,0,0,0
140005,2015,0,0,0
140005,2016,0,0,0
140005,2017,0,0,0
140005,2018,0,0,0
140005,2019,0,1,0
140005,2020,0,1,0
140010,2012,1,1,0
140010,2013,3,0,0
140010,2014,2,2,0
140010,2015,5,2,0
140010,2016,6,0,0
140010,2017,7,3,0
140010,2018,21,2,1
140010,2019,28,7,0
140010,2020,50,20,2
140015,2012,0,0,0
140015,2013,0,0,0
140015,2014,1,0,0
140015,2015,0,0,0
140015,2016,0,0,0
140015,2017,0,0,0
140015,2018,1,0,0
140015,2019,0,0,0
140015,2020,1,0,0
140020,2012,0,0,0
140020,2013,0,0,0
140020,2014,1,0,0
140020,2015,0,0,0
140020,2016,2,0,0
140020,2017,2,2,0
140020,2018,1,0,0
140020,2019,4,1,0
140020,2020,3,2,0
140023,2012,0,0,0
140023,2013,0,0,0
140023,2014,0,0,0
140023,2015,0,0,0
140023,2016,1,0,0
140023,2017,0,0,0
140023,2018,0,0,0
140023,2019,0,0,0
140023,2020,0,0,0
140028,2012,0,0,0
140028,2013,0,0,0
140028,2014,0,0,0
140028,2015,0,0,0
140028,2016,0,0,0
140028,2017,2,0,0
140028,2018,0,0,0
140028,2019,2,0,0
140028,2020,1,0,0
140030,2012,0,0,0
140030,2013,0,0,0
140030,2014,0,0,0
140030,2015,2,0,0
140030,2016,0,0,0
140030,2017,0,0,0
140030,2018,1,0,0
140030,2019,1,0,0
140030,2020,3,1,0
140045,2012,0,0,0
140045,2013,0,0,0
140045,2014,0,0,0
140045,2015,0,0,0
140045,2016,0,0,0
140045,2017,0,1,0
140045,2018,4,0,0
140045,2019,2,1,0
140045,2020,16,5,1
140047,2012,2,1,0
140047,2013,3,0,0
140047,2014,4,2,0
140047,2015,1,0,0
140047,2016,3,1,0
140047,2017,1,1,0
140047,2018,1,1,0
140047,2019,3,0,0
140047,2020,14,2,0
140050,2012,0,0,0
140050,2013,0,0,0
140050,2014,0,0,0
140050,2015,1,0,0
140050,2016,0,0,0
140050,2017,0,0,0
140050,2018,0,0,0
140050,2019,1,0,0
140050,2020,2,0,0
140060,2012,0,0,0
140060,2013,0,0,0
140060,2014,0,0,0
140060,2015,0,0,0
140060,2016,0,0,0
140060,2017,0,0,0
140060,2018,1,2,0
140060,2019,0,1,0
140060,2020,1,0,0
150010,2012,0,0,0
150010,2013,0,0,0
150010,2014,0,0,0
150010,2015,0,0,0
150010,2016,0,0,0
150010,2017,0,0,0
150010,2018,0,1,0
150010,2019,0,0,0
150010,2020,1,0,0
150040,2012,0,0,0
150040,2013,2,0,0
150040,2014,11,3,0
150040,2015,10,3,0
150040,2016,12,4,0
150040,2017,12,3,0
150040,2018,15,2,1
150040,2019,8,4,0
150040,2020,17,0,0
150050,2012,0,0,0
150050,2013,0,0,0
150050,2014,0,0,0
150050,2015,0,1,0
150050,2016,0,0,0
150050,2017,0,0,0
150050,2018,0,0,0
150050,2019,0,0,0
150050,2020,0,0,0
150060,2012,0,0,0
150060,2013,0,0,0
150060,2014,0,0,0
150060,2015,0,0,0
150060,2016,0,0,0
150060,2017,0,0,0
150060,2018,0,0,0
150060,2019,2,0,0
150060,2020,0,0,0
150080,2012,0,0,0
150080,2013,1,2,0
150080,2014,0,1,0
150080,2015,0,0,0
150080,2016,0,0,0
150080,2017,2,0,0
150080,2018,0,2,0
150080,2019,1,0,0
150080,2020,3,0,0
150085,2012,0,0,0
150085,2013,0,0,0
150085,2014,0,0,0
150085,2015,0,0,0
150085,2016,0,0,0
150085,2017,0,0,0
150085,2018,1,0,0
150085,2019,0,0,0
150085,2020,0,2,0
150100,2012,0,0,0
150100,2013,0,0,0
150100,2014,0,0,0
150100,2015,1,1,0
150100,2016,1,0,0
150100,2017,0,0,0
150100,2018,0,0,0
150100,2019,0,0,0
150100,2020,1,1,0
150130,2012,0,0,0
150130,2013,0,0,0
150130,2014,0,0,0
150130,2015,0,0,0
150130,2016,1,0,0
150130,2017,1,0,0
150130,2018,0,0,0
150130,2019,0,0,0
150130,2020,0,0,0
150140,2012,5,1,0
150140,2013,1,0,0
150140,2014,2,0,0
150140,2015,0,0,0
150140,2016,3,2,0
150140,2017,5,0,0
150140,2018,4,0,0
150140,2019,3,1,0
150140,2020,3,2,1
150145,2012,0,0,0
150145,2013,0,0,0
150145,2014,0,1,0
150145,2015,2,0,0
150145,2016,3,0,0
150145,2017,0,0,0
150145,2018,1,0,0
150145,2019,1,0,0
150145,2020,1,0,0
150150,2012,0,0,0
150150,2013,0,0,0
150150,2014,0,0,0
150150,2015,0,0,0
150150,2016,0,0,0
150150,2017,0,1,0
150150,2018,0,0,0
150150,2019,1,0,0
150150,2020,0,0,0
150170,2012,0,0,0
150170,2013,0,0,0
150170,2014,3,0,0
150170,2015,0,0,0
150170,2016,0,1,0
150170,2017,0,0,0
150170,2018,0,0,0
150170,2019,0,0,0
150170,2020,0,0,0
150178,2012,0,0,0
150178,2013,0,0,0
150178,2014,0,0,0
150178,2015,0,0,0
